source_ecli,count
ECLI:CE:ECHR:2013:0709JUD003594310,45
ECLI:CE:ECHR:2022:1013JUD004250417,45
ECLI:CE:ECHR:2006:0321JUD000341702,45
ECLI:CE:ECHR:2015:0409JUD006582912,45
ECLI:CE:ECHR:2021:0722JUD004344719,45
ECLI:CE:ECHR:2023:1207JUD004429218,45
ECLI:CE:ECHR:2019:1121JUD004728715,45
ECLI:CE:ECHR:2008:0701JUD004225002,45
ECLI:CE:ECHR:2022:1110JUD005478416,45
ECLI:CE:ECHR:2021:0527JUD000717411,45
ECLI:CE:ECHR:2004:1221JUD003124796,45
ECLI:CE:ECHR:2024:0215JUD000460417,45
ECLI:CE:ECHR:2010:1102JUD002127203,45
ECLI:CE:ECHR:2011:0920JUD000398907,45
ECLI:CE:ECHR:2013:0205JUD003219807,44
ECLI:CE:ECHR:2014:0225JUD001750207,44
ECLI:CE:ECHR:2019:0625JUD004172013,44
ECLI:CE:ECHR:2015:0120JUD001494608,44
ECLI:CE:ECHR:2024:0912JUD001403520,44
ECLI:CE:ECHR:2014:0624JUD005442508,44
ECLI:CE:ECHR:2009:0224JUD001608490,44
ECLI:CE:ECHR:2009:0728JUD000047607,44
ECLI:CE:ECHR:2012:1002JUD001474311,44
ECLI:CE:ECHR:2013:1029JUD001747509,44
ECLI:CE:ECHR:2023:0914JUD003809918,44
ECLI:CE:ECHR:2015:0519JUD007694311,44
ECLI:CE:ECHR:2013:1003JUD003189011,44
ECLI:CE:ECHR:2013:1022JUD000535311,44
ECLI:CE:ECHR:2023:1102JUD001422818,44
ECLI:CE:ECHR:2010:0923JUD005970408,44
ECLI:CE:ECHR:2016:0112JUD003203613,43
ECLI:CE:ECHR:2012:0207JUD004799706,43
ECLI:CE:ECHR:2023:1109JUD007449717,43
ECLI:CE:ECHR:2023:0912JUD003976917,43
ECLI:CE:ECHR:2010:0923JUD003231008,43
ECLI:CE:ECHR:2019:0207JUD004734515,43
ECLI:CE:ECHR:2024:0215JUD004530219,43
ECLI:CE:ECHR:2016:1013JUD006250712,43
ECLI:CE:ECHR:2007:0419JUD006323500,43
ECLI:CE:ECHR:2024:0321JUD001303818,43
ECLI:CE:ECHR:2024:0704JUD002590321,43
ECLI:CE:ECHR:2024:0208JUD003199819,43
ECLI:CE:ECHR:2021:1214JUD000364210,43
ECLI:CE:ECHR:2022:0315JUD002188120,43
ECLI:CE:ECHR:2024:0307JUD003748719,43
ECLI:CE:ECHR:2011:0210JUD004010702,43
ECLI:CE:ECHR:2015:0120JUD007986712,43
ECLI:CE:ECHR:2023:1005JUD000471719,43
ECLI:CE:ECHR:2024:0425JUD004180921,43
ECLI:CE:ECHR:2024:0307JUD005006718,43
ECLI:CE:ECHR:2016:0621JUD005539113,43
ECLI:CE:ECHR:2010:1221JUD000324203,43
ECLI:CE:ECHR:2016:0531JUD000243006,43
ECLI:CE:ECHR:2019:0516JUD005144116,43
ECLI:CE:ECHR:2024:0704JUD005319416,43
ECLI:CE:ECHR:2023:1214JUD003323618,43
ECLI:CE:ECHR:2012:0724JUD004072108,43
ECLI:CE:ECHR:2023:1017JUD001242722,43
ECLI:CE:ECHR:2015:0210JUD005308013,43
ECLI:CE:ECHR:2010:1026JUD002543708,43
ECLI:CE:ECHR:2023:0914JUD004167018,43
ECLI:CE:ECHR:2013:1107JUD002938109,43
ECLI:CE:ECHR:2002:0715JUD003966598,43
ECLI:CE:ECHR:2013:0425JUD007138610,43
ECLI:CE:ECHR:2014:0107JUD000336308,43
ECLI:CE:ECHR:2018:1108JUD001809612,43
ECLI:CE:ECHR:2024:0516JUD003259222,43
ECLI:CE:ECHR:2023:1005JUD001014219,43
ECLI:CE:ECHR:2023:1130JUD002432618,43
ECLI:CE:ECHR:2020:1015JUD008098212,42
ECLI:CE:ECHR:2006:0228JUD000201502,42
ECLI:CE:ECHR:2016:1004JUD000265313,42
ECLI:CE:ECHR:2016:0614JUD007114810,42
ECLI:CE:ECHR:2024:0514JUD000043722,42
ECLI:CE:ECHR:2016:0202JUD000364804,42
ECLI:CE:ECHR:2024:0201JUD005548021,42
ECLI:CE:ECHR:2011:0707JUD002345903,42
ECLI:CE:ECHR:2015:1215JUD000915410,42
ECLI:CE:ECHR:2015:0512JUD003686205,42
ECLI:CE:ECHR:2009:0623JUD003843505,42
ECLI:CE:ECHR:2016:0524JUD006160410,42
ECLI:CE:ECHR:2010:1123JUD002027106,42
ECLI:CE:ECHR:2023:0928JUD003336918,42
ECLI:CE:ECHR:2015:1103JUD000342713,42
ECLI:CE:ECHR:2017:0223JUD004339509,42
ECLI:CE:ECHR:2010:1202JUD002706505,42
ECLI:CE:ECHR:2014:1127JUD003670109,42
ECLI:CE:ECHR:2023:1219JUD001413921,42
ECLI:CE:ECHR:2020:1015JUD004049515,42
ECLI:CE:ECHR:2010:1202JUD001285303,42
ECLI:CE:ECHR:2022:0331JUD003832117,42
ECLI:CE:ECHR:2012:0731JUD004002003,42
ECLI:CE:ECHR:2012:0724JUD004152610,42
ECLI:CE:ECHR:2023:0928JUD005774710,42
ECLI:CE:ECHR:2021:0701JUD006642409,42
ECLI:CE:ECHR:2017:0919JUD003528911,42
ECLI:CE:ECHR:2016:0331JUD005034607,42
ECLI:CE:ECHR:2024:0416JUD004051915,42
ECLI:CE:ECHR:2018:0125JUD003876615,42
ECLI:CE:ECHR:2014:0415JUD002888107,42
ECLI:CE:ECHR:2010:1214JUD002800303,42
ECLI:CE:ECHR:2017:1010JUD002119409,42
ECLI:CE:ECHR:2018:0405JUD004016012,42
ECLI:CE:ECHR:2013:1105JUD006033608,42
ECLI:CE:ECHR:2022:1004JUD005834215,41
ECLI:CE:ECHR:2012:0925JUD002064105,41
ECLI:CE:ECHR:2015:0224JUD001334411,41
ECLI:CE:ECHR:2016:0407JUD003314811,41
ECLI:CE:ECHR:2011:0524JUD002739606,41
ECLI:CE:ECHR:2015:1110JUD000807708,41
ECLI:CE:ECHR:2014:1028JUD004932711,41
ECLI:CE:ECHR:2014:0612JUD001739106,41
ECLI:CE:ECHR:2012:1002JUD004009405,41
ECLI:CE:ECHR:2018:0109JUD004792214,41
ECLI:CE:ECHR:2017:0413JUD006635714,41
ECLI:CE:ECHR:2007:1113JUD005732500,41
ECLI:CE:ECHR:2015:0409JUD002982313,41
ECLI:CE:ECHR:2015:0312JUD000733413,41
ECLI:CE:ECHR:2024:0111JUD005781418,41
ECLI:CE:ECHR:2022:1011JUD000614218,41
ECLI:CE:ECHR:2021:1216JUD002785517,41
ECLI:CE:ECHR:2022:1004JUD000870121,41
ECLI:CE:ECHR:2010:0316JUD001576603,41
ECLI:CE:ECHR:2024:0425JUD003355221,41
ECLI:CE:ECHR:2014:0312JUD002682806,41
ECLI:CE:ECHR:2017:0307JUD002999402,41
ECLI:CE:ECHR:2011:1018JUD003758604,41
ECLI:CE:ECHR:2020:0213JUD000867515,41
ECLI:CE:ECHR:2004:1217JUD004901799,41
ECLI:CE:ECHR:2024:1107JUD003314015,41
ECLI:CE:ECHR:2014:0916JUD002975009,41
ECLI:CE:ECHR:2024:0704JUD004912621,41
ECLI:CE:ECHR:2022:1011JUD007863012,41
ECLI:CE:ECHR:2004:0406JUD002168993,41
ECLI:CE:ECHR:2023:1123JUD001975318,41
ECLI:CE:ECHR:2023:1130JUD005011618,41
ECLI:CE:ECHR:2013:0207JUD001657408,41
ECLI:CE:ECHR:2016:0202JUD000718609,41
ECLI:CE:ECHR:2014:1003JUD001273810,41
ECLI:CE:ECHR:2024:0912JUD007418617,41
ECLI:CE:ECHR:2022:1110JUD002445317,41
ECLI:CE:ECHR:2010:1102JUD000397605,41
ECLI:CE:ECHR:2008:1003JUD004457498,41
ECLI:CE:ECHR:2012:0315JUD000414904,41
ECLI:CE:ECHR:2024:0111JUD000169819,41
ECLI:CE:ECHR:2011:0120JUD001621208,41
ECLI:CE:ECHR:2024:0314JUD002518715,40
ECLI:CE:ECHR:2015:0430JUD000571311,40
ECLI:CE:ECHR:2014:1120JUD004770808,40
ECLI:CE:ECHR:2019:0625JUD001011216,40
ECLI:CE:ECHR:2021:0713JUD005070511,40
ECLI:CE:ECHR:2016:0223JUD001113810,40
ECLI:CE:ECHR:2018:0626JUD002747115,40
ECLI:CE:ECHR:2017:0328JUD003363609,40
ECLI:CE:ECHR:2015:1204JUD004714306,40
ECLI:CE:ECHR:2010:1019JUD007157201,40
ECLI:CE:ECHR:2023:0525JUD001335919,40
ECLI:CE:ECHR:2023:0427JUD002389315,40
ECLI:CE:ECHR:2023:1123JUD005189219,40
ECLI:CE:ECHR:2020:0414JUD007522910,40
ECLI:CE:ECHR:2024:0409JUD002018321,40
ECLI:CE:ECHR:2016:0211JUD006923411,40
ECLI:CE:ECHR:2024:0718JUD005037421,40
ECLI:CE:ECHR:2011:0118JUD003218108,40
ECLI:CE:ECHR:2009:0218JUD005570700,40
ECLI:CE:ECHR:2019:0627JUD005097216,40
ECLI:CE:ECHR:2018:0109JUD004397713,40
ECLI:CE:ECHR:2024:0409JUD001912421,40
ECLI:CE:ECHR:2004:1130JUD004608299,40
ECLI:CE:ECHR:2024:1107JUD002688821,40
ECLI:CE:ECHR:2004:1028JUD004692899,40
ECLI:CE:ECHR:2013:0212JUD002652404,40
ECLI:CE:ECHR:2023:0711JUD006136516,40
ECLI:CE:ECHR:2024:0328JUD000109718,40
ECLI:CE:ECHR:2014:0211JUD003067108,40
ECLI:CE:ECHR:2024:0215JUD001992020,40
ECLI:CE:ECHR:2023:0119JUD003224519,40
ECLI:CE:ECHR:2019:0627JUD004408016,40
ECLI:CE:ECHR:2024:0208JUD005408921,40
ECLI:CE:ECHR:2015:0721JUD004175310,40
ECLI:CE:ECHR:2017:1212JUD005012407,39
ECLI:CE:ECHR:2010:1221JUD001568405,39
ECLI:CE:ECHR:2024:0516JUD002265621,39
ECLI:CE:ECHR:2022:1206JUD000346820,39
ECLI:CE:ECHR:2023:0914JUD004602018,39
ECLI:CE:ECHR:2007:1210JUD006969801,39
ECLI:CE:ECHR:2024:1219JUD004728416,39
ECLI:CE:ECHR:2024:0201JUD005137321,39
ECLI:CE:ECHR:2008:0522JUD006575501,39
ECLI:CE:ECHR:2010:0114JUD001429003,39
ECLI:CE:ECHR:2006:0301JUD005658100,39
ECLI:CE:ECHR:2023:1207JUD005107421,39
ECLI:CE:ECHR:2017:0706JUD008096012,39
ECLI:CE:ECHR:2021:1118JUD001567018,39
ECLI:CE:ECHR:2023:0928JUD004932118,39
ECLI:CE:ECHR:2009:1201JUD004313405,39
ECLI:CE:ECHR:2009:0409JUD007146301,39
ECLI:CE:ECHR:2004:1202JUD000467202,39
ECLI:CE:ECHR:2014:0116JUD000526908,39
ECLI:CE:ECHR:2010:1207JUD003439605,39
ECLI:CE:ECHR:2011:0628JUD000831907,39
ECLI:CE:ECHR:2020:0609JUD004059717,39
ECLI:CE:ECHR:2013:0402JUD002585109,39
ECLI:CE:ECHR:2010:0413JUD004255908,39
ECLI:CE:ECHR:2018:0717JUD002103405,39
ECLI:CE:ECHR:2008:1009JUD006293600,39
ECLI:CE:ECHR:2015:1201JUD005666509,39
ECLI:CE:ECHR:2017:0620JUD006766709,39
ECLI:CE:ECHR:2018:0130JUD002306512,39
ECLI:CE:ECHR:2021:0216JUD002933513,39
ECLI:CE:ECHR:2006:0316JUD005827800,39
ECLI:CE:ECHR:2004:1116JUD005367800,39
ECLI:CE:ECHR:2013:1126JUD004075606,39
ECLI:CE:ECHR:2009:1215JUD001890702,38
ECLI:CE:ECHR:2023:0720JUD000505318,38
ECLI:CE:ECHR:2023:1130JUD002534719,38
ECLI:CE:ECHR:2011:0419JUD002238503,38
ECLI:CE:ECHR:2010:0601JUD002297805,38
ECLI:CE:ECHR:2023:1026JUD004821918,38
ECLI:CE:ECHR:2015:0623JUD005042108,38
ECLI:CE:ECHR:2013:0712JUD002542409,38
ECLI:CE:ECHR:2024:0321JUD003164922,38
ECLI:CE:ECHR:2023:0622JUD005319321,38
ECLI:CE:ECHR:2017:0425JUD006146712,38
ECLI:CE:ECHR:2020:0128JUD003022610,38
ECLI:CE:ECHR:2012:0403JUD005452200,38
ECLI:CE:ECHR:2015:1119JUD004699808,38
ECLI:CE:ECHR:2017:1205JUD006689510,38
ECLI:CE:ECHR:2017:0427JUD002249305,38
ECLI:CE:ECHR:2021:0914JUD001391806,38
ECLI:CE:ECHR:2024:1107JUD003127419,38
ECLI:CE:ECHR:2016:0329JUD001689913,38
ECLI:CE:ECHR:2015:0827JUD004647011,38
ECLI:CE:ECHR:2020:1027JUD002908407,38
ECLI:CE:ECHR:2008:0115JUD000226906,38
ECLI:CE:ECHR:2010:0921JUD003498605,38
ECLI:CE:ECHR:2024:1205JUD001102722,38
ECLI:CE:ECHR:2011:0621JUD000261107,38
ECLI:CE:ECHR:2021:0525JUD003525208,38
ECLI:CE:ECHR:2010:0202JUD002519604,38
ECLI:CE:ECHR:2002:0416JUD003667797,38
ECLI:CE:ECHR:2023:0907JUD001705320,38
ECLI:CE:ECHR:2009:0611JUD007756801,38
ECLI:CE:ECHR:2024:0613JUD000825418,38
ECLI:CE:ECHR:2014:0624JUD000342909,38
ECLI:CE:ECHR:2017:1114JUD004122609,38
ECLI:CE:ECHR:2020:1006JUD001643510,38
ECLI:CE:ECHR:2010:1021JUD000491607,37
ECLI:CE:ECHR:2015:1112JUD000376911,37
ECLI:CE:ECHR:2011:1124JUD000464608,37
ECLI:CE:ECHR:2023:0601JUD001975013,37
ECLI:CE:ECHR:2016:0614JUD003521409,37
ECLI:CE:ECHR:2000:0622JUD003249296,37
ECLI:CE:ECHR:2015:0423JUD002936910,37
ECLI:CE:ECHR:2023:0914JUD005692819,37
ECLI:CE:ECHR:2020:0227JUD001446016,37
ECLI:CE:ECHR:2024:1022JUD000176623,37
ECLI:CE:ECHR:2014:0710JUD001202710,37
ECLI:CE:ECHR:2018:1106JUD002782116,37
ECLI:CE:ECHR:2020:1105JUD007308717,37
ECLI:CE:ECHR:2020:1020JUD003694407,37
ECLI:CE:ECHR:2023:1026JUD003715018,37
ECLI:CE:ECHR:2013:0219JUD001626205,37
ECLI:CE:ECHR:2004:1222JUD004006398,37
ECLI:CE:ECHR:2023:1207JUD004185321,37
ECLI:CE:ECHR:2012:0410JUD002402707,37
ECLI:CE:ECHR:2020:0716JUD002635903,37
ECLI:CE:ECHR:2005:0204JUD004682799,37
ECLI:CE:ECHR:2012:0710JUD004275009,37
ECLI:CE:ECHR:2024:0111JUD005427418,37
ECLI:CE:ECHR:2011:0308JUD007124301,37
ECLI:CE:ECHR:2023:1005JUD002271612,37
ECLI:CE:ECHR:2023:0123JUD006143519,37
ECLI:CE:ECHR:2024:0404JUD005102419,37
ECLI:CE:ECHR:2016:1004JUD006954612,37
ECLI:CE:ECHR:2023:1026JUD003713618,37
ECLI:CE:ECHR:2014:0227JUD000862009,37
ECLI:CE:ECHR:2020:1022JUD000678018,37
ECLI:CE:ECHR:2024:0704JUD001135420,37
ECLI:CE:ECHR:2012:0619JUD002940005,37
ECLI:CE:ECHR:2021:0406JUD001078314,37
ECLI:CE:ECHR:2005:1006JUD007402501,37
ECLI:CE:ECHR:2013:0718JUD002896310,37
ECLI:CE:ECHR:2011:1020JUD000590310,37
ECLI:CE:ECHR:2012:0619JUD000454309,37
ECLI:CE:ECHR:2008:1016JUD003962705,37
ECLI:CE:ECHR:2011:0118JUD000447903,37
ECLI:CE:ECHR:2024:0514JUD000241722,37
ECLI:CE:ECHR:2017:0704JUD003946813,37
ECLI:CE:ECHR:2013:0702JUD004183811,37
ECLI:CE:ECHR:2014:0715JUD000264106,37
ECLI:CE:ECHR:2008:0724JUD004146102,37
ECLI:CE:ECHR:2010:0923JUD003812608,37
ECLI:CE:ECHR:2020:0114JUD005111107,37
ECLI:CE:ECHR:2018:0920JUD002308608,37
ECLI:CE:ECHR:2009:0428JUD003132005,37
ECLI:CE:ECHR:2014:0408JUD003104510,37
ECLI:CE:ECHR:2019:0827JUD005500316,37
ECLI:CE:ECHR:2011:1201JUD000808008,37
ECLI:CE:ECHR:2016:0517JUD004246113,37
ECLI:CE:ECHR:2009:0428JUD003888605,37
ECLI:CE:ECHR:2024:0307JUD007111417,37
ECLI:CE:ECHR:2021:0119JUD007863811,37
ECLI:CE:ECHR:2007:1213JUD003905103,37
ECLI:CE:ECHR:2018:0509JUD005227307,37
ECLI:CE:ECHR:2021:1216JUD005870416,37
ECLI:CE:ECHR:1999:0218JUD002443694,37
ECLI:CE:ECHR:2021:0916JUD000110014,37
ECLI:CE:ECHR:2023:1024JUD004242916,37
ECLI:CE:ECHR:2016:0426JUD002550107,36
ECLI:CE:ECHR:2017:0110JUD002908612,36
ECLI:CE:ECHR:2007:0717JUD006876101,36
ECLI:CE:ECHR:2011:0308JUD001722904,36
ECLI:CE:ECHR:2024:0411JUD001913422,36
ECLI:CE:ECHR:2023:1212JUD001145417,36
ECLI:CE:ECHR:2020:0707JUD004531518,36
ECLI:CE:ECHR:2018:0626JUD002876606,36
ECLI:CE:ECHR:2015:0507JUD001371211,36
ECLI:CE:ECHR:2005:0712JUD004113898,36
ECLI:CE:ECHR:2024:0704JUD002377821,36
ECLI:CE:ECHR:2022:0111JUD007007812,36
ECLI:CE:ECHR:2015:1110JUD002503808,36
ECLI:CE:ECHR:2013:0618JUD000802907,36
ECLI:CE:ECHR:2014:1104JUD002921712,36
ECLI:CE:ECHR:2007:0227JUD000095203,36
ECLI:CE:ECHR:2023:1109JUD004485018,36
ECLI:CE:ECHR:2024:0905JUD000183619,36
ECLI:CE:ECHR:2022:0707JUD000541815,36
ECLI:CE:ECHR:2025:0107JUD005918015,36
ECLI:CE:ECHR:2014:0918JUD002508811,36
ECLI:CE:ECHR:2013:1114JUD004715206,36
ECLI:CE:ECHR:2019:0312JUD002637418,36
ECLI:CE:ECHR:2018:0925JUD007663911,36
ECLI:CE:ECHR:2013:0625JUD003319207,36
ECLI:CE:ECHR:2023:0209JUD003075717,36
ECLI:CE:ECHR:2016:0317JUD000628710,36
ECLI:CE:ECHR:2021:0204JUD005471115,36
ECLI:CE:ECHR:2024:0627JUD004505721,36
ECLI:CE:ECHR:2014:0424JUD000622809,36
ECLI:CE:ECHR:2010:1005JUD001933403,36
ECLI:CE:ECHR:2023:1123JUD004443721,36
ECLI:CE:ECHR:2024:0704JUD003380821,36
ECLI:CE:ECHR:2016:0630JUD004447314,36
ECLI:CE:ECHR:2024:0516JUD001069723,36
ECLI:CE:ECHR:2016:0202JUD002294713,36
ECLI:CE:ECHR:2019:1017JUD000463315,36
ECLI:CE:ECHR:2023:1010JUD001121419,36
ECLI:CE:ECHR:2023:1026JUD003380319,36
ECLI:CE:ECHR:2004:1102JUD003244696,36
ECLI:CE:ECHR:2004:1019JUD001770702,36
ECLI:CE:ECHR:2021:0525JUD005817013,36
ECLI:CE:ECHR:2024:0321JUD005236522,36
ECLI:CE:ECHR:2014:0313JUD001658710,36
ECLI:CE:ECHR:2024:0514JUD004171021,35
ECLI:CE:ECHR:2023:0608JUD005588117,35
ECLI:CE:ECHR:2016:0216JUD002723605,35
ECLI:CE:ECHR:2023:1026JUD000526119,35
ECLI:CE:ECHR:2011:1018JUD003496004,35
ECLI:CE:ECHR:2010:0701JUD001767402,35
ECLI:CE:ECHR:2022:0901JUD002315820,35
ECLI:CE:ECHR:2016:0823JUD005916612,35
ECLI:CE:ECHR:2023:0302JUD007057216,35
ECLI:CE:ECHR:2021:1109JUD003154918,35
ECLI:CE:ECHR:2020:0903JUD001957409,35
ECLI:CE:ECHR:2024:0404JUD004911821,35
ECLI:CE:ECHR:2021:0112JUD003634516,35
ECLI:CE:ECHR:2009:1015JUD001705606,35
ECLI:CE:ECHR:2013:1205JUD005280609,35
ECLI:CE:ECHR:2013:1010JUD005153408,35
ECLI:CE:ECHR:2010:0518JUD004128502,35
ECLI:CE:ECHR:2016:0908JUD001287810,35
ECLI:CE:ECHR:2021:1216JUD006761616,35
ECLI:CE:ECHR:2010:0608JUD002835306,35
ECLI:CE:ECHR:2008:0527JUD003897803,35
ECLI:CE:ECHR:2024:0627JUD003373622,35
ECLI:CE:ECHR:2006:1106JUD004457498,35
ECLI:CE:ECHR:2009:0108JUD002900206,35
ECLI:CE:ECHR:2007:1120JUD002793505,35
ECLI:CE:ECHR:2016:0524JUD004168306,35
ECLI:CE:ECHR:2013:1008JUD002825507,35
ECLI:CE:ECHR:2007:0717JUD002844305,35
ECLI:CE:ECHR:2021:0216JUD001256713,35
ECLI:CE:ECHR:2012:1127JUD003838008,35
ECLI:CE:ECHR:2023:1214JUD000282521,35
ECLI:CE:ECHR:2017:1106JUD004349409,35
ECLI:CE:ECHR:2010:0107JUD002596504,35
ECLI:CE:ECHR:2011:1025JUD002752007,35
ECLI:CE:ECHR:2023:1219JUD000396318,35
ECLI:CE:ECHR:2006:0309JUD005926100,35
ECLI:CE:ECHR:2018:0522JUD002407911,35
ECLI:CE:ECHR:2018:0531JUD004645411,35
ECLI:CE:ECHR:2018:1030JUD000175908,35
ECLI:CE:ECHR:2011:0412JUD002118809,35
ECLI:CE:ECHR:2024:0404JUD005633218,35
ECLI:CE:ECHR:2009:0616JUD005425207,35
ECLI:CE:ECHR:2024:0220JUD001691521,35
ECLI:CE:ECHR:2017:1003JUD004216806,35
ECLI:CE:ECHR:2023:1024JUD002188209,34
ECLI:CE:ECHR:2023:0601JUD004150517,34
ECLI:CE:ECHR:2019:1008JUD005606510,34
ECLI:CE:ECHR:2011:0121JUD003069609,34
ECLI:CE:ECHR:2013:0917JUD001958006,34
ECLI:CE:ECHR:2014:0716JUD003735909,34
ECLI:CE:ECHR:2008:0717JUD002590407,34
ECLI:CE:ECHR:2009:0519JUD001835303,34
ECLI:CE:ECHR:2009:0707JUD002533604,34
ECLI:CE:ECHR:2014:0717JUD002566302,34
ECLI:CE:ECHR:2016:0112JUD004035511,34
ECLI:CE:ECHR:2006:0308JUD005953200,34
ECLI:CE:ECHR:2021:0415JUD000556019,34
ECLI:CE:ECHR:2024:0423JUD004291716,34
ECLI:CE:ECHR:2021:0928JUD004198212,34
ECLI:CE:ECHR:2010:0401JUD000454304,34
ECLI:CE:ECHR:2011:0531JUD004628609,34
ECLI:CE:ECHR:2017:0119JUD000511409,34
ECLI:CE:ECHR:2008:0923JUD000236105,34
ECLI:CE:ECHR:2009:0115JUD004659806,34
ECLI:CE:ECHR:2009:0113JUD000092605,34
ECLI:CE:ECHR:2020:1117JUD003708703,34
ECLI:CE:ECHR:2024:0116JUD003631821,34
ECLI:CE:ECHR:2017:0523JUD002266213,34
ECLI:CE:ECHR:2009:0120JUD007590901,34
ECLI:CE:ECHR:2024:1203JUD005750719,34
ECLI:CE:ECHR:2016:0405JUD002419907,34
ECLI:CE:ECHR:2021:1207JUD003937815,34
ECLI:CE:ECHR:2004:0210JUD005376000,34
ECLI:CE:ECHR:2005:0906JUD006551801,34
ECLI:CE:ECHR:2024:0613JUD000039018,34
ECLI:CE:ECHR:2010:0914JUD003822403,34
ECLI:CE:ECHR:2016:0407JUD003383911,34
ECLI:CE:ECHR:2012:1218JUD000311110,34
ECLI:CE:ECHR:2016:1129JUD007694311,34
ECLI:CE:ECHR:2016:0407JUD003238211,34
ECLI:CE:ECHR:2024:0613JUD004216621,34
ECLI:CE:ECHR:2022:1215JUD003934616,34
ECLI:CE:ECHR:2023:1026JUD000334119,34
ECLI:CE:ECHR:2020:0730JUD008025917,34
ECLI:CE:ECHR:2017:0905JUD006149608,34
ECLI:CE:ECHR:2021:1026JUD003459119,34
ECLI:CE:ECHR:2022:0721JUD000579717,34
ECLI:CE:ECHR:2020:0211JUD000449311,34
ECLI:CE:ECHR:2023:1207JUD005139121,34
ECLI:CE:ECHR:2014:0527JUD002026112,34
ECLI:CE:ECHR:2011:0912JUD002895506,34
ECLI:CE:ECHR:2013:0425JUD005119808,34
ECLI:CE:ECHR:2019:0604JUD001209614,34
ECLI:CE:ECHR:2020:0710JUD000031015,34
ECLI:CE:ECHR:2023:0511JUD000366918,34
ECLI:CE:ECHR:2023:0117JUD001947520,34
ECLI:CE:ECHR:2024:0118JUD003217421,34
ECLI:CE:ECHR:2010:1026JUD001668290,34
ECLI:CE:ECHR:2017:1107JUD002943105,34
ECLI:CE:ECHR:2011:1020JUD000577410,34
ECLI:CE:ECHR:2004:0212JUD004728799,33
ECLI:CE:ECHR:2023:1024JUD002522618,33
ECLI:CE:ECHR:2024:0328JUD003834621,33
ECLI:CE:ECHR:2012:1211JUD000365305,33
ECLI:CE:ECHR:2020:0505JUD005483917,33
ECLI:CE:ECHR:2014:0401JUD006448009,33
ECLI:CE:ECHR:2018:0315JUD005135707,33
ECLI:CE:ECHR:2015:1215JUD003279407,33
ECLI:CE:ECHR:2024:0425JUD000143418,33
ECLI:CE:ECHR:2022:1011JUD003161209,33
ECLI:CE:ECHR:2011:1020JUD001327905,33
ECLI:CE:ECHR:2019:1031JUD000476218,33
ECLI:CE:ECHR:2024:0314JUD004463021,33
ECLI:CE:ECHR:2015:1027JUD003539905,33
ECLI:CE:ECHR:2016:1108JUD000915005,33
ECLI:CE:ECHR:2016:0209JUD002112609,33
ECLI:CE:ECHR:2006:0711JUD005481000,33
ECLI:CE:ECHR:2016:0209JUD002413004,33
ECLI:CE:ECHR:2007:1009JUD002664205,33
ECLI:CE:ECHR:2023:1214JUD004410521,33
ECLI:CE:ECHR:2024:0314JUD003319622,33
ECLI:CE:ECHR:2022:1004JUD000426106,33
ECLI:CE:ECHR:2020:1201JUD004671215,33
ECLI:CE:ECHR:2004:1130JUD004893999,33
ECLI:CE:ECHR:2016:0317JUD002379610,33
ECLI:CE:ECHR:2020:0623JUD001246815,33
ECLI:CE:ECHR:2017:0124JUD002535812,33
ECLI:CE:ECHR:2012:0717JUD006479110,33
ECLI:CE:ECHR:2022:1018JUD004986717,33
ECLI:CE:ECHR:2010:0329JUD000339403,33
ECLI:CE:ECHR:2009:1110JUD000121807,33
ECLI:CE:ECHR:2017:1107JUD001142113,33
ECLI:CE:ECHR:2014:0422JUD004375006,33
ECLI:CE:ECHR:2014:1014JUD006339813,33
ECLI:CE:ECHR:2018:1211JUD003648007,33
ECLI:CE:ECHR:2007:0628JUD006254000,33
ECLI:CE:ECHR:2012:0214JUD003196507,33
ECLI:CE:ECHR:2011:0503JUD001717004,33
ECLI:CE:ECHR:2019:1008JUD002031917,33
ECLI:CE:ECHR:2012:1023JUD000633405,33
ECLI:CE:ECHR:2024:0514JUD005107921,33
ECLI:CE:ECHR:2016:0329JUD005692508,33
ECLI:CE:ECHR:2006:1018JUD001811402,33
ECLI:CE:ECHR:2023:0302JUD007925217,33
ECLI:CE:ECHR:2012:1030JUD005737508,33
ECLI:CE:ECHR:2019:1010JUD000478218,33
ECLI:CE:ECHR:2017:1031JUD000014707,33
ECLI:CE:ECHR:2024:0613JUD000625023,33
ECLI:CE:ECHR:2024:0627JUD000949420,33
ECLI:CE:ECHR:2024:0917JUD001588715,32
ECLI:CE:ECHR:2021:0216JUD006976212,32
ECLI:CE:ECHR:2011:0113JUD002736004,32
ECLI:CE:ECHR:2018:0410JUD005438108,32
ECLI:CE:ECHR:2023:0713JUD000000116,32
ECLI:CE:ECHR:2019:0305JUD003636606,32
ECLI:CE:ECHR:2008:0708JUD001245504,32
ECLI:CE:ECHR:2015:0716JUD004349007,32
ECLI:CE:ECHR:2000:0406JUD002677295,32
ECLI:CE:ECHR:2010:0323JUD002843903,32
ECLI:CE:ECHR:2024:0314JUD004048621,32
ECLI:CE:ECHR:2015:0915JUD001135306,32
ECLI:CE:ECHR:2018:1211JUD006555013,32
ECLI:CE:ECHR:2023:0323JUD000260612,32
ECLI:CE:ECHR:2012:0416JUD005550807,32
ECLI:CE:ECHR:2020:0723JUD004050317,32
